"X","Y","ID","0to15cm"
145.33448,-23.41503,39412,0.0201920821466254
147.00797,-19.73478,40412,0.0483362089973689
144.44373,-15.56283,39012,0.0483504775752439
143.42522,-13.08276,26212,0.0440877636856602
151.54066,-27.23676,68212,0.0260702929528185
150.11542,-26.96971,54612,0.0353616945193194
146.47539,-20.14851,50112,0.0365444691985736
151.25588,-27.75122,45612,0.0170060308190648
149.88028,-22.97733,11612,0.0283632110048401
148.64333,-27.41916,46112,0.0353517167089063
144.90642,-26.58549,46012,0.0270843494911838
152.70929,-26.90251,89212,0.0250370478557045
149.88442,-25.84833,26112,0.00744093833546865
149.49723,-28.16051,4712,0.0375990882939269
149.42273,-28.20499,41812,0.0118659210188928
150.74081,-25.38682,13113,0.0249017687837758
151.78878,-26.84193,43213,0.008657237037429
145.87601,-23.13819,46613,0.0347920838024355
152.73099,-25.5973,2713,0.0446675259368729
145.44036,-17.16627,44613,0.00926208559830676
149.1902,-21.18127,24813,0.00771887365085308
147.24295,-20.30441,21713,0.0249874226391849
152.17602,-24.93384,26813,0.0117599819107956
147.75495,-20.55419,43913,0.0704108627654352
145.50116,-24.41503,65713,0.0177234063214196
146.38449,-26.24835,38413,0.0348280041423948
149.00402,-25.81244,60013,0.0435936226841039
147.0074,-19.73433,40413,0.0359072116463785
142.46882,-22.23718,11513,0.0259517955675272
144.44618,-15.55475,39013,0.057035502135798
149.25082,-21.39838,22113,0.0192075089509568
151.58222,-27.38342,68213,0.0213773485092913
150.06871,-27.00438,54613,0.0149402557869008
151.33143,-27.69072,45613,-0.00149552563714975
148.51492,-20.36518,31713,0.0431276626750608
149.87816,-22.97845,11613,0.02240976936409
148.58991,-27.37849,46113,0.0502489085085907
153.18435,-28.12715,27013,0.00322095354194173
150.0431,-28.10347,12313,0.0340315948644538
151.60596,-28.06242,31813,0.0293006850899107
151.58163,-27.27058,13613,0.0495086691763098
152.84111,-26.82514,89213,0.0299372639480631
150.18717,-28.4403,4713,0.0267014634111685
151.82555,-26.74068,43214,0.0155821675592312
145.87706,-23.13656,46614,0.0285301579100251
152.72914,-25.59267,2714,0.056911386463542
145.51363,-17.52377,44614,0.00767814529615553
144.30119,-26.61512,514,0.0252829406194131
149.19286,-21.18154,24814,0.0372347775568601
147.32342,-20.30975,21714,0.0395844196929561
152.167,-24.94941,26814,0.0290441912593619
147.73014,-20.56161,43914,0.0572005609145311
148.01494,-21.66247,44414,0.018793634209545
146.63448,-26.24834,38414,0.034209260257049
151.88392,-28.00699,47014,0.0137462071869765
145.33447,-23.04837,39414,0.0159633717123701
143.3969,-13.08295,26214,0.0274796169071178
151.50718,-27.39888,68214,0.0404963649353249
150.39945,-26.81283,54614,0.0188707883396282
144.40703,-17.95478,9314,0.0380881703011507
151.46736,-27.70135,45614,0.00158343549396032
148.49823,-20.37338,31714,0.0349165420419221
150.13216,-22.93816,11614,0.0331629024613808
148.57522,-27.37144,46114,0.0373914088036963
151.60195,-28.05786,31814,0.0322642238104304
151.90225,-28.89186,13614,0.0541210033071789
144.89673,-26.60726,46014,0.0271298754523757
152.77465,-26.8224,89214,0.0400751922482776
150.13778,-28.1894,4714,0.0376004663632171
152.82634,-25.51055,2715,0.0587243173173765
145.41841,-17.53388,44615,0.0150132223993733
144.30119,-26.61512,515,0.037452637543155
146.71231,-19.27595,28815,0.0413150263662202
149.19956,-21.15949,24815,0.0418682480959367
147.29034,-20.29305,21715,0.0408668199302477
152.16733,-24.89975,26815,0.0376650545763681
147.7375,-20.55526,43915,0.057834716520307
150.74953,-23.05435,28015,0.0205782262355162
146.76781,-26.36501,38415,0.0333098663356723
151.88471,-28.00619,47015,0.0105462685602127
144.84689,-15.90529,95215,0.0400269641106645
143.39986,-13.10661,26215,0.0200065066781292
151.559,-27.38047,68215,0.0235540310351287
150.37851,-26.89239,54615,0.0398037427495179
149.94323,-24.57402,36915,0.0204097567648273
151.66696,-27.83257,45615,0.00905367408704187
148.45442,-20.37601,31715,0.0537417704143906
150.13261,-22.93546,11615,0.021997008521353
149.369,-27.42452,46115,0.0355848690850213
151.6768,-28.09381,31815,0.0441751257994253
145.79652,-19.34377,61315,0.0455325867341276
152.01573,-28.20507,13615,0.0154135195206917
144.90027,-26.62705,46015,0.0302598537936776
152.55954,-26.95124,89215,0.0424679426358696
150.16498,-28.08442,4715,0.0304470691993958
151.96067,-25.45288,15616,0.00542362387904076
150.86952,-25.41312,13116,0.0318981962117033
152.24549,-24.82463,2716,0.042221430894581
145.37206,-16.58107,44616,0.0121385591144207
144.28453,-26.54846,516,0.0159998553094667
152.62649,-27.86183,23716,0.0177569171504061
146.68279,-19.26588,28816,0.0621591504115292
147.40672,-19.92956,21716,0.00296382338061244
152.13196,-24.86072,26816,0.0542346962671637
147.73864,-20.55281,43916,0.0369233498697533
152.70163,-26.85303,66316,0.0237773891306215
146.96781,-26.23168,38416,0.0246980923538042
142.25759,-22.21411,11516,0.0249499249306737
144.443,-15.57183,39016,0.039535269230308
149.99166,-26.57329,54616,0.0217467375454948
151.62075,-27.592,45616,0.00512145316489484
148.41707,-20.35125,31716,0.02384117808206
150.13224,-22.93447,11616,0.02399699617111
151.56708,-28.07836,13616,0.0374174917496941
146.60476,-25.86523,46016,0.0172040753258235
152.59682,-26.94078,89216,0.0481842537299826
150.16694,-28.08717,4716,0.0422035928574379
151.94027,-25.45454,15617,0.0187204897633041
152.27096,-24.82306,2717,0.0508055231078953
144.30119,-26.56513,517,0.0269174984605098
146.67483,-19.27659,28817,0.0361073597100757
147.27912,-20.12635,21717,0.0461883004211583
152.12916,-24.83632,26817,0.0248030487847919
147.7456,-20.56372,43917,0.0389734981510782
147.87513,-21.55485,44417,0.0241058160904228
152.98347,-26.6399,66317,0.0199104085113947
150.69202,-23.71576,15417,0.0394862071882889
145.61784,-26.39835,38417,0.0366732632798448
144.09265,-18.50047,15817,0.00736570828264348
144.44335,-15.57053,39017,0.0392744607919154
143.35065,-13.10922,26217,0.0413771860109724
150.44033,-26.80636,54617,0.0124249022178116
147.17201,-19.80159,50117,0.0209946000456219
151.49921,-27.80156,45617,0.0105338832699132
148.42126,-20.33789,31717,0.0226760618220722
150.11188,-23.07119,11617,0.0299085985688464
149.37405,-27.4338,46117,0.0373468248125625
151.82686,-28.60974,13617,0.0168024266519512
146.62806,-25.84804,46017,0.0304083761340803
152.6785,-26.97221,89217,0.0593954916125205
150.29543,-28.11502,4717,0.0564165236455847
146.6811,-19.27422,28818,0.0267965608546867
149.20564,-21.15041,24818,0.0248591789675735
147.42559,-20.28306,21718,-0.000390573282557897
152.07601,-24.93082,26818,0.0470418575240351
147.78495,-20.56734,43918,0.0594036343855346
152.58079,-26.31331,66318,0.0184447999808213
150.54656,-23.16918,15418,0.0300081203596908
146.24324,-19.91044,2018,0.0407437119922388
145.80117,-26.41501,38418,0.0238672113348961
148.8717,-25.4845,60018,0.0248017146325702
144.95116,-23.21504,39418,0.015478239012268
153.27138,-28.19408,37118,0.0232779732794613
141.85795,-22.30253,11518,0.020552265300345
143.35512,-13.10913,26218,0.0302790122630678
151.24478,-27.62056,68218,0.0284757549568053
150.61132,-25.92765,54618,0.027203018984862
151.65506,-27.60212,45618,0.0164543452874847
148.45728,-20.32314,31718,0.0363357402990432
150.11465,-23.06953,11618,0.0271000979269343
151.28085,-29.02718,46118,0.0368781757645339
151.86554,-28.14785,13618,0.0152386175805032
152.72327,-26.90387,89218,0.0265433967719992
150.19817,-28.17712,4718,0.0589440508586368
150.77191,-25.69328,13119,0.00582584082294907
151.90018,-26.77017,43219,0.0219580958649214
151.13265,-24.82453,2719,0.0430472084402832
144.03453,-26.64846,519,0.0584006855285024
146.67434,-19.36289,28819,0.0299646275983153
147.41694,-20.2693,21719,-0.000731147031759788
152.38047,-24.8466,26819,0.0214305447005307
151.83635,-27.98964,40319,0.0388676072852086
152.57273,-26.26137,66319,0.028026650870383
146.00116,-26.39835,38419,0.0346021977119951
141.45738,-22.27027,11519,0.0172165159060995
143.36044,-13.10903,26219,0.0262081853860679
149.8494,-26.46027,54619,0.0414072224450811
151.53641,-27.73761,45619,0.012445258963513
148.55465,-20.33946,31719,0.0245786471612994
150.24942,-22.93672,11619,0.0149852111215784
151.29219,-29.02158,46119,0.0385734551483228
152.53836,-27.50767,31819,0.0268335252332822
151.81725,-28.18715,13619,0.0380179097322234
152.7233,-26.90703,89219,0.0591752506882122
150.54312,-28.00691,4719,0.0460654680069525
151.86482,-26.78614,43220,0.00604815121453044
146.67573,-19.33992,28820,0.0513929454356248
149.21845,-21.1172,24820,0.0029645067370022
147.40858,-20.27835,21720,0.0255931760098784
152.14432,-24.93393,26820,0.0560596862403536
152.92204,-26.85206,66320,0.0189620056406777
146.16784,-26.39834,38420,0.0301331780221088
144.73451,-23.76504,39420,0.0159580097419422
153.26364,-28.19536,37120,0.00825510438626837
141.04971,-22.24607,11520,0.0114624407632018
151.31188,-27.86959,68220,0.0272534409679285
150.0417,-26.92037,54620,0.0202598752716563
151.28451,-27.7096,45620,0.00259588627248738
148.55532,-20.33494,31720,0.0435411686877268
150.29675,-22.95785,11620,0.0370481853860679
153.16398,-28.12492,27020,0.013482404807403
153.25116,-27.52481,4420,0.0231243087887002
152.67458,-26.92549,89220,0.0570004277902692
150.53093,-28.0509,4720,0.0289369930043092
151.09744,-24.81939,2721,0.0370310815550201
146.5996,-19.31402,28821,0.0378273377339738
147.35146,-20.214,21721,0.029768900798189
152.41234,-24.80519,26821,0.0219958254827176
151.83418,-27.99714,40321,0.0238588525387781
153.24132,-27.52922,66321,0.0311810506113474
146.48449,-26.39835,38421,0.0386029525345688
148.28571,-24.65377,60021,0.0644532195595896
144.75117,-23.9317,39421,0.0228520529972549
151.67352,-27.78445,45621,0.00763857341097595
148.55632,-20.31506,31721,0.0372877748194624
150.29779,-22.95497,11621,0.0290089716778531
153.2321,-27.59271,4421,0.0324833081698273
152.56198,-27.54973,31821,0.0309337738968368
146.75224,-28.23281,46021,0.0293357711314206
152.70985,-26.94315,89221,0.0469617789297591
149.82809,-28.50768,4721,0.0257882224590901
151.09779,-24.8197,2722,0.0388347319904758
144.06786,-26.66513,522,0.0132001807494264
146.56913,-19.31269,28822,0.0370951446286972
149.21585,-21.12187,24822,-0.00198762478630414
147.30027,-20.22594,21722,0.0616650520992515
153.24866,-27.52943,66322,0.0495330504164265
146.24746,-19.93953,2022,0.0270901357115335
146.60116,-26.39835,38422,0.0326248581593059
153.37897,-27.96048,37122,0.0564649909371928
143.38733,-13.10894,26222,0.0241965985841272
151.54275,-27.23137,68222,0.0362299829410549
152.71577,-26.41164,5722,0.0245614578482219
150.82525,-26.55468,54622,0.0218116591112633
145.77137,-18.02965,50122,0.0252553553017195
151.55699,-27.81339,45622,0.0264003453889937
148.54394,-20.29732,31722,0.0379516523945922
150.30578,-22.95475,11622,0.0163984818890421
153.04896,-27.54938,4422,0.0325294189321571
153.22089,-28.06887,31822,0.0410186623275922
152.66537,-26.95477,89222,0.0350477469115282
150.04766,-28.28219,4722,0.0575611860740725
150.7921,-25.62499,13123,0.0239194444337683
152.41695,-24.96826,2723,0.0611040479169332
144.06785,-26.64846,523,0.0482281438417894
147.27917,-20.33698,21723,0.0232593617742484
152.46384,-24.90743,26823,0.00957160313810442
151.88497,-26.5764,66323,0.0158292862655428
146.80116,-26.39834,38423,0.0234601878140022
144.48451,-23.76504,39423,0.0201943178180804
143.39995,-13.08295,26223,0.0100442250698827
151.32349,-27.90673,68223,0.0429849896338401
150.13921,-26.54345,54623,0.0456596529547246
145.77072,-18.03019,50123,0.0263421411638813
148.56806,-20.33934,31723,0.031744620045763
